	specimen_id	dendrite_type	cell_firing_rate	threshold_i_long_square	sweep_number	sweep_FR	stimulus_absolute_amplitude	nm_volume
5346	569100745	spiny	8.74497164130622	50.0	42	1.000020000400008	69.9999988529321	6549.934517570303
5347	569100745	spiny	8.74497164130622	50.0	43	1.000020000400008	69.9999988529321	6549.934517570303
5348	569100745	spiny	8.74497164130622	50.0	44	1.000020000400008	69.9999988529321	6549.934517570303
5349	569100745	spiny	8.74497164130622	50.0	45	11.000220004400088	110.000002162547	6549.934517570303
5350	569100745	spiny	8.74497164130622	50.0	46	10.00020000400008	110.000002162547	6549.934517570303
5351	569100745	spiny	8.74497164130622	50.0	47	9.000180003600072	110.000002162547	6549.934517570303
5352	569100745	spiny	8.74497164130622	50.0	48	8.000160003200063	110.000002162547	6549.934517570303
5359	569107566	spiny	21.9289085668936	30.0	27	16.000320006400127	50.0000006675716	2343.800950251054
5360	569107566	spiny	21.9289085668936	30.0	28	23.000460009200186	69.9999988529321	2343.800950251054
5361	569107566	spiny	21.9289085668936	30.0	29	29.00058001160023	90.0000005077395	2343.800950251054
5362	569107566	spiny	21.9289085668936	30.0	30	34.000680013600274	110.000002162547	2343.800950251054
5363	569107566	spiny	21.9289085668936	30.0	31	40.00080001600032	129.99999687846	2343.800950251054
5364	569107566	spiny	21.9289085668936	30.0	32	45.00090001800036	149.999998533268	2343.800950251054
5365	569107566	spiny	21.9289085668936	30.0	33	50.001000020000404	170.000000188075	2343.800950251054
5366	569107566	spiny	21.9289085668936	30.0	34	7.000140002800056	29.9999990127642	2343.800950251054
5367	569107566	spiny	21.9289085668936	30.0	35	7.000140002800056	29.9999990127642	2343.800950251054
5368	569107566	spiny	21.9289085668936	30.0	36	7.000140002800056	29.9999990127642	2343.800950251054
5369	569107566	spiny	21.9289085668936	30.0	37	7.000140002800056	29.9999990127642	2343.800950251054
5370	569107566	spiny	21.9289085668936	30.0	38	21.00042000840017	69.9999988529321	2343.800950251054
5371	569107566	spiny	21.9289085668936	30.0	39	22.000440008800176	69.9999988529321	2343.800950251054
5372	569107566	spiny	21.9289085668936	30.0	40	22.000440008800176	69.9999988529321	2343.800950251054
5373	569107566	spiny	21.9289085668936	30.0	41	22.000440008800176	69.9999988529321	2343.800950251054
5377	569494755	aspiny	18.754688672168	50.0	30	3.000060001200024	50.0000006675716	2238.5049556523472
5378	569494755	aspiny	18.754688672168	50.0	31	14.000280005600112	69.9999988529321	2238.5049556523472
5379	569494755	aspiny	18.754688672168	50.0	32	19.000380007600153	90.0000005077395	2238.5049556523472
5380	569494755	aspiny	18.754688672168	50.0	33	27.000540010800215	110.000002162547	2238.5049556523472
5381	569494755	aspiny	18.754688672168	50.0	34	35.00070001400028	129.99999687846	2238.5049556523472
5382	569494755	aspiny	18.754688672168	50.0	35	45.00090001800036	149.999998533268	2238.5049556523472
5384	569494755	aspiny	18.754688672168	50.0	39	1.000020000400008	50.0000006675716	2238.5049556523472
5385	569494755	aspiny	18.754688672168	50.0	40	2.000040000800016	50.0000006675716	2238.5049556523472
5386	569494755	aspiny	18.754688672168	50.0	41	2.000040000800016	50.0000006675716	2238.5049556523472
5387	569494755	aspiny	18.754688672168	50.0	42	1.000020000400008	50.0000006675716	2238.5049556523472
5388	569494755	aspiny	18.754688672168	50.0	45	19.000380007600153	90.0000005077395	2238.5049556523472
5389	569670455	sparsely spiny	16.3857677902622	29.9999980926514	25	5.00010000200004	-110.000002162547	2316.7774412608514
5390	569670455	sparsely spiny	16.3857677902622	29.9999980926514	26	4.000080001600032	-90.0000005077395	2316.7774412608514
5391	569670455	sparsely spiny	16.3857677902622	29.9999980926514	27	4.000080001600032	-69.9999988529321	2316.7774412608514
5392	569670455	sparsely spiny	16.3857677902622	29.9999980926514	28	3.000060001200024	-50.0000006675716	2316.7774412608514
5396	569670455	sparsely spiny	16.3857677902622	29.9999980926514	32	1.000020000400008	29.9999990127642	2316.7774412608514
5397	569670455	sparsely spiny	16.3857677902622	29.9999980926514	33	5.00010000200004	50.0000006675716	2316.7774412608514
5398	569670455	sparsely spiny	16.3857677902622	29.9999980926514	34	8.000160003200063	69.9999988529321	2316.7774412608514
5399	569670455	sparsely spiny	16.3857677902622	29.9999980926514	35	13.000260005200104	90.0000005077395	2316.7774412608514
5400	569670455	sparsely spiny	16.3857677902622	29.9999980926514	36	20.00040000800016	110.000002162547	2316.7774412608514
5401	569670455	sparsely spiny	16.3857677902622	29.9999980926514	37	24.000480009600192	129.99999687846	2316.7774412608514
5402	569670455	sparsely spiny	16.3857677902622	29.9999980926514	38	28.000560011200225	149.999998533268	2316.7774412608514
5407	569670455	sparsely spiny	16.3857677902622	29.9999980926514	44	1.000020000400008	59.9999980255284	2316.7774412608514
5408	569670455	sparsely spiny	16.3857677902622	29.9999980926514	45	1.000020000400008	59.9999980255284	2316.7774412608514
5409	569670455	sparsely spiny	16.3857677902622	29.9999980926514	46	1.000020000400008	59.9999980255284	2316.7774412608514
5410	569670455	sparsely spiny	16.3857677902622	29.9999980926514	47	1.000020000400008	59.9999980255284	2316.7774412608514
5411	569670455	sparsely spiny	16.3857677902622	29.9999980926514	48	1.000020000400008	59.9999980255284	2316.7774412608514
5412	569670455	sparsely spiny	16.3857677902622	29.9999980926514	49	1.000020000400008	59.9999980255284	2316.7774412608514
5413	569670455	sparsely spiny	16.3857677902622	29.9999980926514	50	3.000060001200024	100.000001335143	2316.7774412608514
5414	569670455	sparsely spiny	16.3857677902622	29.9999980926514	51	3.000060001200024	100.000001335143	2316.7774412608514
5436	569723367	aspiny	110.963160230803	310.0	40	1.000020000400008	309.999997893939	3053.2007945081764
5437	569723367	aspiny	110.963160230803	310.0	41	4.000080001600032	329.999999548747	3053.2007945081764
5438	569723367	aspiny	110.963160230803	310.0	43	26.00052001040021	350.000001203554	3053.2007945081764
5439	569723367	aspiny	110.963160230803	310.0	44	43.000860017200345	370.000002858362	3053.2007945081764
5440	569723367	aspiny	110.963160230803	310.0	45	68.00136002720055	390.000004513169	3053.2007945081764
5441	569723367	aspiny	110.963160230803	310.0	46	85.00170003400068	410.000006167976	3053.2007945081764
5442	569723367	aspiny	110.963160230803	310.0	47	130.00260005200104	430.000007822784	3053.2007945081764
5443	569723367	aspiny	110.963160230803	310.0	48	118.00236004720095	450.000009477591	3053.2007945081764
5446	569723367	aspiny	110.963160230803	310.0	51	1.000020000400008	329.999999548747	3053.2007945081764
5447	569723367	aspiny	110.963160230803	310.0	52	1.000020000400008	329.999999548747	3053.2007945081764
5448	569723367	aspiny	110.963160230803	310.0	53	6.000120002400048	329.999999548747	3053.2007945081764
5449	569723367	aspiny	110.963160230803	310.0	54	1.000020000400008	329.999999548747	3053.2007945081764
5465	569723405	aspiny	17.5438596491228	310.0	50	14.000280005600112	329.999999548747	5674.860600345283
5466	569723405	aspiny	17.5438596491228	310.0	51	14.000280005600112	350.000001203554	5674.860600345283
5467	569723405	aspiny	17.5438596491228	310.0	52	32.000640012800254	370.000002858362	5674.860600345283
5468	569723405	aspiny	17.5438596491228	310.0	53	73.00146002920059	390.000004513169	5674.860600345283
5469	569723405	aspiny	17.5438596491228	310.0	54	139.0027800556011	410.000006167976	5674.860600345283
5470	569723405	aspiny	17.5438596491228	310.0	55	163.00326006520132	430.000007822784	5674.860600345283
5471	569723405	aspiny	17.5438596491228	310.0	56	177.00354007080142	450.000009477591	5674.860600345283
5472	569723405	aspiny	17.5438596491228	310.0	57	197.00394007880158	469.999983376823	5674.860600345283
5473	569723405	aspiny	17.5438596491228	310.0	58	2.000040000800016	319.999998721343	5674.860600345283
5474	569723405	aspiny	17.5438596491228	310.0	59	3.000060001200024	309.999997893939	5674.860600345283
5477	569723405	aspiny	17.5438596491228	310.0	62	4.000080001600032	319.999998721343	5674.860600345283
5478	569723405	aspiny	17.5438596491228	310.0	63	2.000040000800016	319.999998721343	5674.860600345283
5479	569723405	aspiny	17.5438596491228	310.0	64	5.00010000200004	319.999998721343	5674.860600345283
5480	569723405	aspiny	17.5438596491228	310.0	65	4.000080001600032	319.999998721343	5674.860600345283
5482	569723405	aspiny	17.5438596491228	310.0	67	3.000060001200024	319.999998721343	5674.860600345283
5483	569723405	aspiny	17.5438596491228	310.0	68	20.00040000800016	360.000002030958	5674.860600345283
5484	569723405	aspiny	17.5438596491228	310.0	69	15.00030000600012	360.000002030958	5674.860600345283
5492	569809287	aspiny	16.037292049779698	50.0	29	6.000120002400048	50.0000006675716	1376.7014433110285
5493	569809287	aspiny	16.037292049779698	50.0	30	12.000240004800096	69.9999988529321	1376.7014433110285
5494	569809287	aspiny	16.037292049779698	50.0	31	16.000320006400127	90.0000005077395	1376.7014433110285
5495	569809287	aspiny	16.037292049779698	50.0	33	30.00060001200024	129.99999687846	1376.7014433110285
5496	569809287	aspiny	16.037292049779698	50.0	34	25.000500010000202	149.999998533268	1376.7014433110285
5497	569809287	aspiny	16.037292049779698	50.0	35	31.000620012400248	170.000000188075	1376.7014433110285
5498	569809287	aspiny	16.037292049779698	50.0	36	31.000620012400248	190.000001842883	1376.7014433110285
5499	569809287	aspiny	16.037292049779698	50.0	37	7.000140002800056	50.0000006675716	1376.7014433110285
5500	569809287	aspiny	16.037292049779698	50.0	38	7.000140002800056	50.0000006675716	1376.7014433110285
5501	569809287	aspiny	16.037292049779698	50.0	39	8.000160003200063	50.0000006675716	1376.7014433110285
5502	569809287	aspiny	16.037292049779698	50.0	40	9.000180003600072	50.0000006675716	1376.7014433110285
